Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,day_average
2020,7,7,5382.203225,5221.896927,5075.351838,5021.256498,4938.604896,4905.789304,4874.930017,4937.497367,4880.268017,4910.940405,4976.353517,4969.200717,5062.400680,5166.987144,5206.403816,5199.242677,5119.287786,5011.938118,4872.673175,4734.587800,4553.955611,4523.180576,4448.847682,4374.693339,4429.803933,4544.809537,4499.313663,4414.789983,4426.765870,4590.957147,4844.890878,5107.929821,5482.490362,5880.418124,6287.695617,6558.317226,6636.018897,6653.757585,6565.922072,6517.385800,6497.827181,6355.325296,6210.079527,6077.825740,5935.424126,5820.282917,5655.553333,5487.467428,5288.532150
2020,7,8,5359.472280,5217.717804,5081.370656,5008.681595,4948.532821,4973.126783,4993.595216,5008.513700,4948.817698,5066.433670,5275.952019,5545.980050,5909.238188,6236.219281,6422.432037,6408.781422,6208.449427,5958.323488,5748.337124,5496.475345,5345.904238,5216.741326,5054.475312,4996.595917,4962.949310,4981.058543,5030.971994,5121.519413,5266.592734,5393.289638,5595.935370,5811.767226,6105.580027,6433.873095,6824.043428,7089.338281,7139.265364,7147.317126,7035.733213,6965.081824,6917.496595,6749.483727,6573.499655,6406.809381,6206.025068,6057.763657,5881.682060,5674.670456,5787.539887
2020,7,9,5479.241977,5321.821917,5171.578677,5053.983449,5017.501497,4975.670432,4959.581272,4953.620445,4983.238595,5088.065352,5300.784877,5541.309635,5903.917622,6224.602710,6407.882089,6390.321888,6224.799338,6009.425915,5751.811557,5520.006762,5324.164232,5146.261808,5043.368218,5010.835180,5004.925375,5017.515209,5054.675449,5123.540800,5231.489250,5326.009390,5476.263897,5678.010541,5994.694123,6345.792935,6722.772628,7020.335551,7020.886968,7080.006110,7005.993720,6954.971877,6934.183321,6775.423862,6601.705446,6432.507018,6231.022973,6088.052475,5911.192619,5710.034600,5782.204200
2020,7,10,5533.235463,5357.657161,5199.052465,5082.346802,5010.891136,4976.353715,4991.315193,4969.295991,5038.362197,5147.605816,5384.126881,5648.864029,6032.283663,6359.478254,6539.278888,6503.632854,6271.037597,5986.273376,5708.741568,5480.754942,5240.193227,5091.846153,5002.193426,4977.490111,4997.993833,5030.757483,5100.481680,5182.530894,5325.898244,5437.855472,5606.048354,5817.142443,6118.325803,6459.644238,6833.167115,7125.407339,7158.527101,7192.465870,7119.531713,7067.693257,7014.885988,6841.904482,6692.046641,6520.915054,6344.365980,6228.192207,6028.966206,5800.403555,5845.363789
2020,7,11,5546.091744,5366.146253,5206.464639,5076.253967,4990.590636,4953.725270,4943.178795,4942.170765,5004.656097,5109.494800,5316.070714,5542.597100,5897.997032,6198.493227,6385.525565,6340.379346,6137.348034,5915.424642,5666.514247,5439.357210,5249.198577,5116.719495,5002.781242,4946.093528,4953.699544,4997.555930,5062.130655,5130.339632,5235.718380,5342.611149,5507.169466,5721.403638,6032.536817,6361.621851,6721.152122,7015.395312,7108.102713,7189.120534,7118.767689,7080.934614,7061.990150,6901.554909,6703.108097,6507.664579,6313.814893,6179.379455,5988.879224,5781.720182,5798.117593
2020,7,12,5564.009913,5395.761431,5243.497211,5124.135864,5061.411912,5012.931113,5002.469536,5014.967400,5076.276053,5191.348636,5404.307805,5638.041850,6009.919647,6330.493583,6495.378857,6448.389491,6228.735283,5978.197267,5695.393555,5449.101146,5238.510573,5103.023128,5040.585526,5006.330151,4935.231068,4918.360179,4970.386931,5037.332673,5149.914809,5285.298651,5451.315892,5673.760420,5983.056030,6298.570382,6645.693796,6880.552979,6916.241243,6933.896606,6879.127796,6882.733613,6866.195960,6736.938048,6587.122938,6451.267089,6314.060210,6189.349255,6020.939454,5820.772633,5782.944491
2020,7,13,5555.794164,5391.813486,5224.778840,5092.137593,5005.338357,4947.354376,4952.341893,4957.622777,4930.404647,4986.096715,5085.251999,5194.198027,5356.471334,5520.897655,5607.106571,5622.930855,5517.006574,5400.694077,5197.203506,4975.622354,4779.141268,4613.867844,4470.643031,4513.646914,4477.523855,4558.474094,4521.171715,4474.407350,4600.021995,4720.389753,4900.878738,5127.371052,5450.652035,5837.930187,6219.300997,6476.218568,6536.788401,6560.958877,6478.561222,6454.120275,6430.198653,6329.000762,6215.646250,6117.283033,6014.450035,5937.845173,5788.242215,5620.161716,5390.540871
2020,7,14,5428.959539,5278.723232,5139.847577,5043.761856,4954.596717,4898.203099,4860.812724,4843.072197,4942.972698,4883.494818,4948.324894,5013.629968,5095.524676,5200.521078,5235.856526,5264.723936,5212.081753,5119.405011,4945.204402,4755.642578,4573.400260,4478.906083,4431.607721,4380.898831,4356.709057,4422.714717,4400.477529,4473.666730,4490.378736,4568.628361,4798.776230,5079.331732,5476.819401,5878.642925,6330.236346,6661.780262,6777.894087,6799.751163,6699.584998,6646.160305,6634.692264,6489.619480,6324.799150,6171.588313,6002.070445,5871.251561,5697.620264,5534.339000,5323.285526
2020,7,15,5386.475281,5244.067667,5096.889523,5034.007627,4962.871752,4906.200975,4891.237857,4903.474096,4967.001295,5051.396828,5298.319944,5577.774968,6030.929792,6430.916151,6658.504322,6594.158882,6289.821448,5993.092982,5709.122812,5477.555382,5297.209179,5177.128672,5075.651232,5054.001482,5028.722343,5043.212081,5164.071146,5239.800797,5288.827226,5397.300401,5563.456825,5812.327837,6121.844983,6461.251168,6827.345818,7131.536965,7180.144853,7182.642347,7058.937253,6992.735620,6941.075337,6767.512776,6564.942794,6382.872803,6187.135332,6025.913780,5829.042823,5625.178707,5810.950878
2020,7,16,5430.141219,5263.680679,5120.667700,5057.496344,4967.202644,4943.927688,4884.610035,4891.860317,4976.440903,5031.261671,5284.916974,5564.566618,5995.047068,6378.581658,6605.564112,6572.253144,6295.797682,6014.982310,5749.562106,5539.139029,5336.486834,5164.037381,5050.470315,4975.982146,4927.005379,4934.913419,5004.531492,5115.658315,5261.455899,5362.103446,5475.429154,5705.344447,6035.902686,6352.719631,6683.440149,6971.694608,7027.492966,7070.403125,6993.968014,6904.631599,6875.639735,6737.027179,6566.671418,6397.421636,6208.672191,6049.422846,5845.660713,5644.667995,5775.969888
2020,7,17,5443.890650,5286.208137,5143.491375,5068.305080,4989.168599,4940.509700,4922.225006,4929.813005,5017.895929,5092.019583,5317.755299,5586.580673,5997.953794,6382.831388,6649.295648,6619.444280,6348.936663,6059.498613,5754.217791,5462.911064,5271.641195,5136.231194,5006.553247,4947.272682,4952.390863,4992.368095,5074.007455,5150.524126,5267.390155,5387.656029,5521.942802,5750.911024,6069.691475,6395.886488,6775.019043,7082.020088,7164.336547,7196.773467,7118.274985,7093.631414,7060.861224,6893.513103,6698.173824,6491.879249,6275.788220,6128.092970,5934.015029,5716.475243,5824.297365
2020,7,18,5526.253150,5362.894768,5217.142517,5133.905341,5064.457945,5022.745527,4993.646849,5016.352976,5054.944890,5174.472807,5418.016741,5708.796731,6146.837834,6568.953221,6818.240506,6717.435883,6348.183689,6066.426658,5818.138407,5586.034537,5405.909336,5260.984424,5156.603904,5084.504153,5088.817203,5111.478266,5151.418949,5221.120722,5324.209621,5427.826801,5603.573796,5846.309081,6170.849698,6510.179495,6859.537608,7170.376786,7266.815682,7325.463520,7252.309761,7204.622547,7166.562940,7023.244234,6807.385740,6582.090521,6392.833349,6226.285801,6018.567105,5792.840507,5921.179219
2020,7,19,5567.568306,5389.992468,5236.076838,5101.718222,5069.780912,5022.992855,5016.998848,4996.980898,5065.106201,5188.908757,5409.011398,5690.575019,6132.265861,6530.882603,6759.342352,6732.778288,6459.664405,6141.068247,5868.961345,5668.919644,5465.325795,5310.909896,5221.155978,5170.795983,5176.554882,5178.056490,5144.504361,5229.941612,5382.865762,5495.329350,5623.331689,5845.511020,6145.149203,6505.829965,6845.961814,7080.072361,7145.095891,7186.607097,7105.575726,7072.049162,7043.839682,6911.203286,6756.687207,6583.333586,6427.012487,6284.357921,6069.944194,5834.316606,5922.727343
2020,7,20,5570.586077,5396.261443,5228.844633,5108.062002,5013.760364,4996.855387,4937.217590,4959.606539,4947.587792,4987.129646,5083.206910,5194.840346,5366.811421,5542.452285,5661.388829,5692.077178,5625.152013,5538.429237,5361.744896,5159.562359,4966.619592,4816.689983,4747.549125,4797.161562,4760.372431,4828.817729,4776.087651,4844.731395,4686.293461,4818.653009,5023.901880,5277.068962,5636.796197,5994.103745,6371.020777,6658.851205,6749.887065,6768.911770,6687.921923,6650.193338,6627.443837,6518.983556,6395.594792,6291.571957,6154.790925,6028.704907,5878.943507,5704.702822,5517.373876
2020,7,21,5503.599838,5337.688921,5174.379454,5057.660215,5003.677248,4939.659925,4903.777763,4894.123132,4909.438501,4934.688946,4959.681695,5029.027734,5127.031323,5240.999121,5295.959372,5348.578652,5307.044579,5226.192053,5090.053616,4906.959541,4738.325929,4599.709714,4649.274284,4566.289740,4580.456003,4591.572927,4638.445839,4585.181505,4648.945278,4781.504086,4974.007188,5202.946788,5530.393862,5884.224057,6263.216063,6608.942498,6732.692017,6740.698522,6649.549482,6596.286922,6587.823558,6431.460136,6288.188696,6123.649810,5964.186816,5831.244376,5675.045103,5495.873938,5378.132433
2020,7,22,5335.878094,5186.810579,5056.305128,4983.921647,4933.914311,4888.845685,4882.088170,4887.511977,4917.282015,5028.261312,5256.993627,5531.520832,5968.006216,6398.123065,6615.051735,6561.276072,6268.552594,5935.441907,5650.124980,5398.268920,5216.058617,5099.977762,5063.117959,5061.731937,5062.144898,5063.234082,5106.000589,5161.800073,5245.163094,5349.364192,5478.143627,5688.593196,5983.328954,6313.640278,6677.052959,6987.141347,7058.724385,7074.648257,6970.523336,6926.700895,6882.705150,6713.068756,6530.618834,6351.309616,6163.612713,6028.474408,5845.557862,5638.487146,5758.856329
2020,7,23,5406.440475,5249.294700,5101.654350,4988.248428,4924.726940,4910.751612,4903.864645,4891.019673,4960.359938,5067.854491,5307.670841,5581.938965,6013.684475,6415.597808,6606.559596,6494.918414,6180.159310,5875.473194,5590.844912,5352.419761,5156.221184,5044.773883,4953.623681,4903.937928,4892.155148,4912.548994,4966.817909,5020.033203,5134.211964,5254.295451,5437.996312,5666.505965,5956.042616,6253.540412,6578.256974,6886.067075,6966.199266,7025.562403,6934.621650,6893.303751,6868.504566,6697.544094,6510.081709,6350.196323,6160.318090,6006.585661,5821.352580,5615.614448,5722.716578
2020,7,24,5482.892306,5315.100048,5167.662421,5053.986811,4980.670320,4932.903363,4935.321379,4945.421056,5018.991123,5129.149080,5347.481996,5625.454215,6049.836542,6442.811494,6631.976097,6602.130457,6318.773924,6038.670812,5772.215133,5552.308552,5350.774519,5205.884695,5113.890776,5095.813572,5070.976467,5104.445425,5194.306117,5257.404600,5345.292723,5446.945630,5583.950316,5837.552570,6096.993798,6392.626682,6703.137806,6953.464234,7022.870666,7046.738772,6939.604915,6885.139363,6848.029864,6682.288599,6508.420946,6336.381190,6162.286313,6024.802890,5838.766670,5629.261800,5812.954355
2020,7,25,5357.193239,5201.567431,5063.452034,4947.519333,4924.404463,4949.738359,5031.217730,4942.358487,4902.891354,5004.989672,5220.191883,5474.887999,5867.438365,6237.815364,6412.055360,6321.838494,6014.688161,5715.059211,5490.261647,5283.276017,5116.994072,5019.608918,4946.253537,4914.598266,4885.924117,4902.419543,4954.162716,5040.376593,5163.080809,5261.099525,5425.691727,5648.164428,5921.188811,6191.541894,6470.085681,6749.388683,6831.049054,6862.819204,6762.384157,6700.528030,6684.128829,6542.846252,6354.723837,6202.087678,6048.405243,5923.770556,5749.111238,5553.995588,5649.776533
2020,7,26,5362.208885,5206.132436,5059.858541,4960.120051,4889.724891,5010.818530,4999.556477,4993.430085,5002.791351,5000.661359,5210.830259,5449.315622,5811.126675,6171.165555,6352.484280,6260.117966,5973.160805,5701.597193,5446.453381,5249.015667,5092.303620,5015.612463,4918.024638,4862.127389,4835.428616,4823.825596,4905.351038,4999.336028,5102.400699,5206.078844,5375.162664,5600.508887,5884.755172,6147.797016,6372.818906,6556.317583,6566.360585,6585.245431,6504.555300,6446.617951,6382.014878,6259.616935,6114.506175,6000.432750,5898.866934,5816.564962,5674.133806,5492.121126,5573.947000
2020,7,27,5305.276036,5156.066608,5013.268719,4897.432898,4994.191605,4944.229937,4920.893514,4989.909872,4949.957505,4908.228918,4989.317581,4986.591086,5119.806290,5245.977322,5332.232394,5370.578807,5336.711852,5294.958179,5198.699874,5059.240107,4896.114907,4758.360048,4632.215564,4569.023056,4507.543235,4491.722421,4495.492040,4530.771389,4615.452602,4751.794443,4943.429949,5163.522758,5451.574975,5743.392526,6024.804769,6220.023416,6284.026718,6285.569410,6186.904272,6144.998703,6106.893271,5981.326231,5890.475512,5800.363253,5721.679333,5659.379435,5543.906282,5391.515023,5266.788430
2020,7,28,5235.069750,5091.605662,4954.595926,5006.738110,4920.762327,4985.913636,4954.690400,4947.848170,4972.077884,4961.825501,4945.836755,4939.250571,4930.849130,5020.514633,5023.912471,5005.528057,4936.867478,4868.995049,4756.410091,4629.732916,4503.698226,4484.618514,4449.677563,4367.107735,4481.080780,4405.633530,4454.182133,4398.875721,4538.413028,4577.717032,4792.917403,5029.813060,5357.743391,5672.492401,6026.096322,6326.065226,6448.590802,6451.011265,6332.124374,6274.965319,6242.597176,6088.439278,5944.997181,5819.003678,5703.271806,5605.172369,5470.463602,5324.290910,5180.418424
2020,7,29,5170.557570,5037.881898,4980.649495,4974.355100,4944.096026,4983.157808,4972.895787,4976.636528,4940.427806,4975.769541,5096.656885,5353.813447,5738.092200,6101.276757,6270.939730,6174.966798,5857.017674,5569.932739,5308.083723,5098.550195,4897.685624,4787.172210,4692.963949,4662.357583,4685.304194,4660.104320,4757.320795,4833.823108,4985.238443,5104.331242,5304.291246,5560.685883,5865.371934,6185.220278,6508.182844,6814.262554,6893.421768,6902.655468,6793.776208,6749.646483,6725.546861,6551.965003,6370.414712,6215.123256,6051.292007,5909.535532,5733.380564,5540.916956,5568.078099
2020,7,30,5378.420831,5223.350932,5087.444416,4985.653494,4912.927234,4977.648891,4969.325659,4980.910386,4950.298707,5049.572148,5281.688668,5566.208221,5987.410622,6362.189283,6524.303122,6397.668282,6066.356544,5722.640313,5453.549434,5218.131222,5043.098946,4919.094812,4792.706815,4701.368441,4694.781101,4718.128684,4797.717506,4883.729997,5036.092839,5164.266449,5352.767450,5588.856182,5902.812934,6225.339415,6592.246217,6886.447914,7001.821102,7031.713665,6955.151797,6901.785011,6873.708741,6726.372780,6519.023893,6354.924391,6182.161135,6034.313426,5841.892819,5628.744906,5675.974329
2020,7,31,5420.184915,5285.633848,5127.979947,5018.026988,4941.984985,4905.342667,4896.039291,4912.615094,4981.154314,5081.125361,5323.845583,5602.298892,6034.406185,6432.390740,6620.975120,6519.120215,6177.763598,5859.679567,5567.954639,5317.236471,5126.544073,5003.755942,4911.324943,4838.756006,4796.167549,4818.385798,4890.941213,4958.222649,5062.655050,5143.189401,5315.523371,5570.930037,5884.695541,6200.908271,6524.892827,6857.749624,6981.136659,7035.254811,6961.858008,6921.095685,6898.604953,6743.805959,6576.241405,6397.196639,6212.276074,6055.585866,5869.949505,5663.896750,5713.485480
2020,8,1,5450.277906,5284.740167,5139.539855,5042.109701,4968.742477,4939.709732,4934.271368,4956.983056,5031.274963,5143.068730,5377.238035,5666.495569,6093.215417,6485.226347,6623.397193,6463.212217,6097.664874,5737.940450,5436.996810,5170.064038,4973.281161,4843.785476,4772.593254,4729.538990,4743.339716,4748.545355,4804.751973,4878.514575,5003.375150,5126.189890,5311.661995,5563.272811,5868.105375,6155.828291,6480.587809,6793.682236,6931.130658,6986.695144,6917.952841,6886.390767,6875.908140,6717.519341,6530.617060,6351.702652,6221.660397,6068.955295,5864.806003,5645.455203,5684.125343
2020,8,2,5463.711552,5308.380746,5165.248640,5059.966106,4999.768175,4957.094070,4940.997264,4959.293501,5015.560598,5114.614098,5324.597090,5586.354370,5994.279005,6347.455754,6475.628286,6338.126276,6002.746427,5691.571763,5410.605980,5196.075132,4987.387879,4860.986782,4753.959732,4703.084813,4690.886358,4718.405763,4784.634460,4866.075636,4982.730095,5094.766790,5264.136885,5500.801174,5794.445317,6076.022730,6360.283490,6577.104411,6654.137520,6672.708753,6593.956955,6556.205800,6528.709060,6418.373978,6300.865331,6169.961672,6099.595763,6003.377103,5817.745961,5618.539345,5600.040925
2020,8,3,5387.127440,5250.100596,5104.757606,5002.530246,4917.935737,4927.913353,4947.491170,4967.983108,4923.155754,4898.325446,4976.982884,5077.053770,5225.308549,5383.416350,5413.205902,5384.667933,5246.454248,5083.837565,4891.993307,4677.631876,4483.073270,4539.230246,4414.554553,4331.281538,4451.835295,4436.417809,4386.650000,4393.607495,4522.455295,4481.395894,4694.558235,4947.760132,5295.289087,5628.310390,5975.746218,6249.025469,6357.641702,6392.057836,6319.381803,6281.190407,6264.043418,6156.277559,6043.617594,5946.009186,5885.452933,5807.212554,5643.004815,5473.080975,5239.334053
2020,8,4,5312.821630,5173.111308,5051.457940,4946.863101,4931.841996,4923.128947,4996.849606,4972.336168,4984.698660,5016.026916,4877.850243,4948.742334,5048.306985,5163.864460,5188.232076,5178.295157,5093.176561,4993.116433,4808.265593,4647.609328,4576.958507,4410.180138,4401.006538,4384.349259,4424.154934,4347.458357,4375.632337,4452.649292,4502.316608,4572.388221,4803.949506,5050.453471,5380.721059,5730.638991,6087.573047,6377.561904,6497.976994,6502.551018,6399.699660,6344.672798,6307.406698,6157.650388,5997.354884,5866.401642,5783.091271,5690.088681,5516.601514,5359.144703,5219.942247
2020,8,5,5199.113577,5082.138650,4971.859222,4982.437049,4911.176664,4970.281583,5029.709017,5056.199899,4875.304887,4930.493483,5141.373040,5394.655770,5737.729131,6120.543203,6301.782798,6225.047247,5941.025593,5676.865272,5452.433954,5252.375325,5117.232766,5000.769433,4911.570598,4860.853668,4874.636254,4888.209706,4937.336234,5022.574965,5154.839763,5282.501536,5451.873501,5677.771304,5951.785393,6255.374335,6572.708594,6860.564625,6939.462396,6923.328402,6788.757593,6699.406999,6635.728553,6477.373298,6305.446792,6151.883667,6030.285153,5894.569956,5685.248011,5507.823936,5627.342975
2020,8,6,5320.420534,5171.356469,5033.130758,4925.522210,4934.434391,4907.366998,5022.192513,4868.675366,4882.224443,4974.947756,5191.657198,5435.759092,5819.323405,6139.846742,6283.887564,6214.829722,5949.379004,5677.837740,5415.929492,5213.747773,5059.930936,4994.836885,4951.919933,4973.785791,4994.310648,5046.475118,5076.004966,5100.659956,5194.241187,5261.678034,5383.724230,5581.903398,5860.125506,6164.890827,6473.260251,6765.318549,6883.111188,6939.158472,6836.712475,6774.963102,6723.974403,6573.857429,6407.935882,6191.680889,6021.859577,5913.155734,5744.271629,5532.471088,5641.847651
2020,8,7,5367.751840,5214.591284,5086.044531,4983.480972,4912.191680,4866.166527,4856.927471,4873.355535,4947.662001,5043.725572,5259.160914,5557.273716,5987.943378,6361.171548,6497.310621,6366.717648,6020.835902,5684.462521,5366.663492,5098.409473,4876.206111,4744.755451,4651.568604,4609.962927,4577.923308,4572.067482,4633.207766,4701.743599,4810.830684,4933.150353,5128.394508,5375.636504,5715.015736,6080.357453,6466.892499,6813.971694,6993.569722,7052.314350,6968.927736,6943.565094,6925.686963,6776.349317,6599.953233,6411.854887,6251.563534,6082.285408,5870.549000,5661.926641,5616.293275
2020,8,8,5440.431889,5291.004769,5145.261662,5043.373197,4981.572267,4928.188085,4918.674821,4938.779683,5010.472583,5125.965484,5364.400511,5661.175092,6097.900406,6475.689350,6625.809840,6457.987090,6086.645949,5695.693024,5365.889886,5122.476072,4928.846585,4750.784104,4623.672201,4579.352611,4570.184873,4584.566043,4659.821454,4753.467029,4876.962763,4983.892649,5192.552078,5438.689889,5757.209084,6070.099477,6431.120633,6766.128436,6937.110617,7013.218524,6956.776264,6915.973165,6886.227804,6735.327762,6537.654111,6357.450173,6188.404265,6033.948368,5845.438517,5648.182821,5641.676124
2020,8,9,5455.102856,5288.863399,5149.966272,5044.799222,4973.964644,4924.679449,4912.741603,4906.198326,4986.820960,5092.183275,5320.003320,5586.110429,6007.575468,6363.105107,6483.286299,6330.768424,5993.877818,5663.886082,5374.446061,5146.257268,4921.255141,4777.373612,4694.081462,4663.888528,4648.376610,4678.203426,4750.540323,4821.354681,4919.656514,5010.457127,5166.608355,5391.842177,5713.981308,6018.504933,6315.782259,6558.238561,6690.073842,6747.172171,6680.342197,6637.029306,6607.643379,6477.276873,6339.060728,6218.354804,6089.123291,5974.707646,5820.065069,5614.929233,5582.303330
2020,8,10,5405.050006,5254.377553,5116.148643,5005.648770,4920.623849,4925.657661,4884.189380,4877.713622,4894.832058,4912.995734,4995.617796,5092.382409,5237.880494,5396.226083,5422.435890,5389.583544,5291.363389,5173.271882,4986.341826,4800.779850,4681.877106,4653.528011,4514.745978,4446.834889,4441.576778,4463.226988,4487.141038,4518.033162,4602.025578,4710.710635,4816.570728,5027.938760,5324.065460,5655.274763,5960.060274,6205.456525,6332.919291,6367.322914,6301.981089,6262.219749,6233.548133,6117.258414,6001.666000,5900.074457,5825.815340,5740.546860,5607.329331,5449.623429,5263.176919
2020,8,11,5282.045648,5149.610683,5023.390705,5012.772054,4926.695855,4939.157042,4916.496853,4909.545816,4917.854084,4948.857471,4935.296496,4879.457326,4975.246908,5053.982088,5043.212370,4999.059926,4909.070820,4811.797643,4666.047634,4502.881903,4472.242934,4430.075515,4485.252077,4460.232736,4441.965686,4446.471142,4500.290220,4461.553668,4424.172764,4468.171232,4673.527980,4911.306215,5249.182003,5590.469978,5934.484193,6241.776327,6434.535055,6485.643785,6386.116374,6331.235643,6305.536560,6174.614274,6039.553061,5899.114019,5777.017286,5669.239678,5514.879125,5357.716986,5174.351163
2020,8,12,5207.902359,5085.845654,4954.727473,4902.469820,4832.373735,4933.962335,4919.543401,4863.913740,4928.472023,4916.621895,5114.944148,5361.959151,5739.162101,6052.021273,6164.425377,6050.650017,5750.978931,5451.115521,5176.805793,4956.172656,4771.906625,4638.181859,4562.039315,4555.150650,4579.403148,4635.771040,4720.585888,4787.966563,4902.930219,5010.192504,5163.655564,5398.760873,5712.691782,6027.114235,6365.246803,6657.974975,6800.505048,6851.914928,6753.984557,6694.530245,6653.608001,6481.668018,6315.455950,6156.421805,6000.583910,5862.864844,5686.754130,5495.404895,5491.819495
2020,8,13,5338.239762,5201.494200,5079.490338,4966.374587,4941.675527,4907.500305,4897.809492,4899.195014,4919.883485,5025.059013,5242.503189,5533.423147,5941.498156,6306.694471,6409.265649,6246.442307,5887.579455,5545.095595,5251.271257,5005.286733,4844.307554,4724.982783,4661.514597,4629.737347,4627.529047,4658.655492,4726.980663,4825.678054,4958.524781,5081.628955,5255.488308,5472.776668,5769.288569,6098.461933,6410.099126,6681.608922,6820.452402,6868.234756,6776.027737,6712.291023,6672.695388,6509.499834,6348.490917,6195.150513,6055.308783,5950.932187,5753.232434,5546.787223,5566.294743
2020,8,14,5337.961233,5175.005343,5043.242402,4936.840786,4904.578711,4875.595650,4863.510750,4874.226767,4881.823753,4948.143957,5109.738648,5304.789452,5595.482457,5850.512370,5942.513976,5835.808081,5568.853917,5310.073827,5074.929877,4859.539237,4676.994458,4545.171260,4454.591050,4442.640828,4459.930143,4523.871716,4632.733042,4745.694571,4825.377902,4895.350706,5099.942619,5365.019648,5645.700791,5929.273638,6217.305046,6479.047859,6619.207137,6653.785169,6548.112376,6497.423061,6444.389624,6299.271876,6161.896493,6038.581240,5929.807790,5828.573211,5647.437673,5446.531391,5403.059031
2020,8,15,5256.493137,5105.834239,4985.668883,4887.468459,4953.211326,4987.310796,4909.382381,4920.689959,4897.508508,4943.618700,5145.420170,5390.877571,5756.270751,6074.840190,6132.316616,5977.918546,5666.168429,5386.338734,5139.415294,4954.105586,4832.758687,4740.844132,4686.884663,4735.862943,4735.280128,4800.998317,4811.540016,4915.207760,5083.855058,5203.343946,5397.893396,5619.112288,5891.078006,6150.687704,6418.417635,6658.038874,6794.982808,6852.874660,6763.751591,6693.306943,6645.919687,6508.039025,6327.842169,6172.647927,6016.440154,5897.955387,5699.857269,5495.711854,5542.124819
2020,8,16,5302.853658,5147.686688,5021.314512,4920.120052,4892.384890,4864.687910,4854.887382,4870.403025,4916.537720,4977.722449,5179.478961,5411.577351,5771.822405,6094.613672,6168.902546,6039.194717,5765.874137,5475.569436,5232.387276,5059.791197,4921.792914,4842.284744,4752.008579,4759.286386,4760.614445,4774.797251,4750.496838,4827.211945,4938.490187,5041.482533,5162.932513,5364.388762,5699.002579,6010.148378,6257.887613,6452.360348,6541.129102,6567.354040,6484.587065,6442.882437,6410.755662,6288.459603,6174.758485,6045.599281,5943.444409,5892.076069,5729.372886,5520.816689,5485.921494
2020,8,17,5322.777292,5175.185998,5042.531274,4922.572025,4895.110042,4916.688121,4894.787696,4888.696837,4914.428505,4883.957786,4942.150570,5045.329242,5172.036129,5290.732755,5331.215893,5304.058276,5232.820922,5141.235847,4998.494845,4839.234245,4685.565947,4640.690658,4607.805638,4592.929592,4625.778148,4632.149114,4695.308017,4680.551909,4608.686652,4652.070450,4837.129305,5047.719667,5356.020729,5680.445323,5992.099369,6218.054024,6332.838761,6370.743628,6283.139896,6251.933628,6216.797429,6094.687948,5990.266806,5914.801385,5839.813014,5789.490776,5644.005031,5459.698139,5268.651360
2020,8,18,5294.142324,5140.959556,5005.446560,4900.270402,4941.057024,4879.850341,4906.902443,4963.835108,4905.473333,4884.933816,4841.435520,4899.619507,4974.724038,5021.588799,5004.839419,4951.251711,4877.994476,4773.285501,4621.076613,4467.795144,4391.953682,4513.955146,4362.585512,4350.592518,4355.822651,4374.459511,4395.119717,4468.368512,4512.940120,4380.760819,4601.081906,4856.729641,5182.591719,5519.818085,5903.293842,6252.891421,6480.876692,6522.162789,6431.481069,6362.851146,6337.645377,6207.937364,6057.006105,5914.306476,5775.555990,5694.499136,5533.446087,5352.465880,5153.118345
2020,8,19,5190.368043,5065.520206,4941.513206,4851.908338,4931.710786,4991.041677,5005.132000,4941.524587,4824.173411,4926.175998,5145.041160,5402.653192,5796.642652,6134.363880,6270.033419,6143.290215,5842.913095,5560.418739,5303.412630,5065.793815,4866.497046,4726.179805,4661.255746,4631.767497,4658.140518,4695.937949,4768.317975,4849.151682,4991.158343,5114.906400,5283.029034,5498.270276,5801.672358,6112.169721,6449.483403,6762.279813,6907.467335,6935.532581,6815.177775,6742.848245,6722.706379,6560.511341,6385.530880,6211.522426,6044.252764,5940.525668,5748.575414,5528.611025,5557.231468
2020,8,20,5359.471998,5212.945594,5071.904328,4954.576771,4889.067576,4885.002803,4884.578090,4894.840835,4916.233239,5023.777453,5249.833566,5527.400965,5917.941158,6223.843873,6309.485079,6168.280936,5822.319147,5490.601585,5204.183494,4996.375323,4836.871483,4725.446582,4624.737509,4565.562063,4557.668691,4583.704363,4658.962484,4750.710426,4878.005217,4987.707237,5176.952018,5447.664932,5745.448919,6046.366710,6367.459465,6649.651694,6836.153556,6896.833767,6795.387507,6744.330404,6711.818713,6561.667818,6390.917542,6237.681289,6053.143175,5938.410415,5759.285456,5552.105116,5543.402466
2020,8,21,5342.573533,5192.912712,5054.397802,4962.637573,4954.139074,4915.325833,4902.963021,4879.258183,4946.712116,5049.258776,5266.660640,5543.320548,5903.976856,6219.417805,6322.070127,6168.405402,5851.162038,5523.859066,5242.894083,5026.442128,4866.458768,4744.186608,4659.700429,4642.133362,4660.892202,4687.044788,4744.697995,4843.721480,4945.723873,5065.547674,5229.746390,5458.472724,5762.529221,6057.300654,6357.346034,6624.916397,6775.886304,6824.687631,6734.668223,6683.231523,6655.426506,6491.624084,6335.257276,6185.751093,6048.827744,5957.828736,5770.885620,5565.231911,5555.169012
