Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
2018,5,17,4958.966066,4805.444007,4942.450769,4844.889646,4809.387066,4753.697714,4764.127463,4737.121557,4729.479822,4747.388682,4819.875517,4849.494431,4934.639984,4745.885756,4717.069132,4681.975895,4579.618933,4499.831402,4404.616855,4347.171221,4321.505022,4231.189833,4581.228883,4547.778567,4521.526509,4529.598062,4556.120801,4660.410873,4336.460757,4520.216648,4769.631886,5032.856736,5376.94449,5712.560226,6086.781104,6331.645078,6322.115259,6285.040241,6130.451757,6025.894123,5956.050902,5791.997354,5674.336882,5529.883631,5451.501003,5400.561962,5250.031526,5047.82247
2018,5,18,4873.445809,4761.209407,4908.329144,4837.628667,4834.340934,4813.044656,4814.976396,4818.016474,4867.83197,4956.172407,4913.355733,5146.053701,5481.145878,5768.193713,5862.358178,5788.574655,5560.784567,5353.978214,5153.429485,4996.744339,4913.451417,4809.891077,4846.082857,4871.51684,4955.49885,4972.205638,5055.915118,5189.969243,5278.323812,5419.500527,5632.440223,5819.11692,6121.173982,6381.277865,6673.297234,6856.584571,6803.456607,6750.470496,6611.75518,6501.978339,6371.838151,6181.09086,6036.934821,5896.486067,5784.809125,5691.777611,5523.149966,5261.095712
2018,5,19,5060.180688,4942.160116,4849.485673,4787.510894,4753.275514,4980.360611,4981.23713,4752.942439,4811.755973,4883.519217,5064.780295,5280.017974,5600.106542,5851.383705,5902.603017,5792.99886,5537.348873,5310.384516,5097.721997,4930.934327,4841.320025,4784.953966,4762.950162,4802.821602,4822.225394,4830.191802,4901.57816,5043.731422,5209.401501,5338.752949,5536.6808,5757.988992,6066.867536,6340.501894,6605.618041,6774.392996,6736.877371,6709.415492,6552.927393,6446.377268,6383.663025,6183.666287,6035.591779,5879.434819,5761.738378,5673.839896,5445.941699,5207.813836
2018,5,20,5025.191916,4899.174917,4797.328999,4977.819478,4929.673838,4910.207196,4905.142799,4917.90598,4748.046518,4826.073315,5022.86376,5219.481844,5575.48214,5837.400166,5965.051353,5871.322884,5594.650107,5407.039918,5200.933682,5020.925057,4843.076322,4723.223067,4635.593301,4624.765338,4663.173507,4697.672505,4801.974937,4928.414577,5120.741343,5276.436717,5474.627825,5749.391181,6074.177672,6324.840308,6590.625517,6752.305409,6730.108979,6688.107687,6541.912085,6454.526451,6361.432008,6196.245085,6046.047783,5879.226313,5715.315236,5622.341399,5416.405791,5200.238755
2018,5,21,4994.170681,4870.603045,4765.70776,4927.445061,4887.402474,4873.027068,4888.680457,4932.035142,4981.648467,4811.869229,4974.455835,5196.918531,5504.832582,5750.659372,5772.110804,5617.572444,5343.310258,5107.343962,4924.262254,4743.420917,4638.885468,4576.126276,4517.913637,4552.213561,4634.537325,4722.655725,4805.471948,4898.112852,5053.64231,5201.969809,5388.606819,5623.723567,5952.879333,6260.051911,6535.270499,6718.993576,6695.386999,6704.883348,6589.44716,6509.570245,6419.557233,6241.443874,6050.223311,5862.797028,5753.651801,5680.778251,5466.986106,5209.417396
2018,5,22,5018.834389,4889.851296,4803.456383,4767.903438,4960.634449,4913.4067,4920.754312,4953.486289,4785.98547,4863.488869,5054.888155,5288.612488,5602.394948,5853.534862,5934.182513,5784.448868,5494.017524,5242.320495,5028.965318,4883.181811,4754.726877,4670.503979,4652.126849,4690.04325,4695.479111,4708.546316,4806.663092,4873.238781,5010.334383,5120.798498,5308.144681,5578.958771,5935.952941,6191.725156,6396.57753,6470.328488,6479.33645,6458.40106,6345.679957,6277.524399,6218.394913,6061.665251,5943.584985,5809.456233,5752.668726,5691.354258,5493.764349,5289.73787
2018,5,23,5072.410533,4934.509498,4858.881364,4770.362461,4972.27752,4936.229264,4909.111907,4934.788635,4926.522111,4963.242551,4792.436437,4901.116233,5041.111849,5143.537911,5114.887737,5047.801577,4919.103814,4791.600948,4599.211845,4455.132343,4340.172764,4283.535894,4645.645246,4289.179006,4270.721587,4279.93873,4312.29569,4398.209412,4494.257868,4631.057625,4883.439418,5116.781641,5466.989178,5793.498979,6100.26665,6234.450631,6172.106636,6219.662974,6100.918587,6019.413881,5981.63746,5847.981326,5734.351453,5669.047363,5606.655226,5586.40125,5404.045653,5228.163011
2018,5,24,5044.049108,4907.42241,4830.283501,4985.898665,4936.365537,4897.072472,4906.537218,4905.057575,4932.629379,4940.729405,4746.042672,4794.79936,4894.515501,4946.189386,4858.439737,4812.814573,4670.988884,4590.084499,4454.788594,4332.830363,4636.869733,4520.62988,4459.675111,4495.596711,4511.993485,4573.162965,4605.894097,4275.141195,4453.409861,4606.509351,4839.926603,5150.588622,5517.807955,5822.505591,6208.914898,6415.121089,6407.760557,6395.34664,6229.012274,6117.336535,6053.542885,5896.566855,5745.809717,5624.75402,5530.226218,5506.486864,5314.000125,5116.616374
2018,5,25,4940.469422,4813.441016,4976.420289,4948.435447,4880.181501,4879.636022,4891.158882,4916.392472,4982.770562,4816.149064,5015.15,5227.234145,5584.199624,5837.718146,5940.684648,5828.899906,5521.11147,5260.99678,5055.999333,4864.522134,4756.643427,4654.598386,4608.77555,4568.807999,4603.703192,4661.734871,4763.782354,4906.563048,5051.739838,5235.327409,5427.039401,5675.163352,6047.760283,6350.899906,6641.116909,6824.211828,6785.463931,6741.65317,6631.189926,6530.498134,6429.824239,6232.976781,6080.201134,5923.773361,5773.930175,5667.223656,5478.942954,5256.686879
2018,5,26,5047.45227,4916.528095,4863.626594,4802.472476,4764.076829,4962.082126,4964.634333,4900.693453,4779.617771,4899.156857,5107.802766,5331.563223,5678.853247,6004.130033,6256.748788,6147.724277,5825.892562,5503.522873,5268.533549,5102.329503,4941.092536,4793.981694,4650.275696,4593.783655,4666.010698,4748.037649,4877.504276,5035.509714,5174.910358,5299.096782,5495.795517,5732.550446,6105.365905,6388.316703,6690.126096,6880.827273,6852.482801,6838.904367,6731.388561,6637.658065,6564.08626,6356.546867,6191.031237,6003.259063,5891.005525,5774.610705,5593.123518,5326.098508
2018,5,27,5123.64007,4996.385768,4915.258785,4860.70095,4795.597798,4800.086347,4801.304377,4809.496308,4866.696908,4957.073044,5148.165737,5393.447452,5774.124921,6090.665948,6173.214497,6016.418503,5670.755607,5373.902989,5124.648589,4876.295223,4721.609303,4572.402067,4509.220618,4476.963662,4532.518322,4572.999815,4644.439318,4769.738608,4915.874585,5087.601967,5293.454483,5627.635119,5979.468638,6349.343159,6652.28777,6876.89278,6853.447738,6844.041368,6729.967189,6654.945108,6555.893794,6335.243475,6203.378251,6034.641575,5945.055175,5856.23885,5616.079816,5384.970956
